"","enddate","sex","quota_age","residency","gensoctrust","trustingroups_1","trustingroups_2","trustingroups_3","trustingroups_4","trustingroups_5","trustingroups_6","trustingroups_7","trustingroups_8","trustingroups_9","trustingroups_10","trustingroups_11","trustingroups_12","trustingroups_13","covidexp","covideffect_1","covideffect_2","covideffect_3","covideffect_4","sars","cultcog_1","cultcog_2","cultcog_3","cultcog_4","cultcog_5","cultcog_6","prosocial","canadaq_1","canadaq_2","canadaq_3","finitepool_1","worrycovid19","finitepool_3","finitepool_4","finitepool_5","finitepool_6","finitepool_7","finitepool_8","longitude_1","longitude_2","longitude_3","personal_1","personal_2","personal_3","personal_4","personal_5","personal_6","personal_7","personal_8","friends_1","friends_2","friends_3","friends_4","friends_5","friends_6","friends_7","friends_8","mediaexp_1","mediaexp_2","mediaexp_3","mediaexp_4","mediaexp_5","mediaexp_6","mediaexp_7","posterstrustq1","socialmediatrustq1","journalisttrustq1","govtrustq1","workplacetrustq1","friendstrustq1","whotrustq1","soughtinfo","prep","govresponse_1","govresponse_2","govresponse_3","govresponse_4","govresponse_5","govresponse_6","govresponse_7","govresponse_8","govresponse_9","govrestrict_1","govrestrict_2","govrestrict_3","sciunderstand","knowledgecert_1","knowledgecert_2","vaccine_1","vaccine_2","num1","num2a","num2b","num3","numeracyq1","demage","demedu","demhealthcare","ethnicmin","politics"
"405","2020-03-23T13:11:08Z",1,3,"DE",2,3,3,3,3,3,3,3,3,3,3,3,3,3,8,4,4,4,4,2,4,4,4,4,4,4,5,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,2,NA,4,4,4,4,4,NA,1,"1,2",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,20,20,NA,NA,1,44,2,2,2,7
"406","2020-03-23T13:11:12Z",1,2,"DE",1,5,3,4,4,1,1,2,3,2,3,3,3,3,2,1,1,1,1,2,1,6,3,1,5,6,7,5,3,2,4,7,5,6,5,7,5,7,7,4,2,7,6,5,7,4,5,5,4,5,6,5,6,5,6,5,4,2,1,1,1,1,1,2,NA,6,5,5,4,6,NA,1,"1,2,3,4,5,6,8,9,10,11",7,4,5,4,5,5,5,5,5,2,2,2,3,4,4,1,1,20,30,NA,NA,1,30,3,2,2,4
"407","2020-03-23T13:11:26Z",2,5,"DE",4,1,4,2,3,3,4,2,3,2,5,2,3,3,9,4,4,4,4,2,1,6,1,3,4,3,7,3,3,3,4,3,4,6,7,4,4,5,4,4,4,5,7,2,6,6,5,6,4,4,6,4,5,4,5,5,4,2,1,1,1,1,1,1,NA,4,4,4,4,7,4,2,"2,4,7",4,4,5,5,5,5,5,5,5,4,4,4,5,4,4,1,1,35,15,NA,NA,1,57,3,2,2,4
"408","2020-03-23T13:11:34Z",1,5,"DE",6,5,5,4,4,3,4,5,4,5,4,5,4,4,8,1,1,1,1,2,1,5,1,1,5,5,7,5,3,1,6,3,1,1,1,6,5,4,3,2,1,3,3,1,1,6,1,1,5,3,3,1,1,5,1,1,3,2,2,1,1,2,2,2,NA,NA,6,7,NA,NA,NA,2,"1,2,5,10",7,6,7,6,7,5,6,6,7,2,2,1,7,2,2,1,1,20,15,NA,NA,1,62,2,2,2,4
"409","2020-03-23T13:11:56Z",2,5,"DE",5,5,4,4,2,2,2,4,4,3,3,4,4,4,8,1,2,1,1,2,4,6,5,5,3,4,5,5,3,2,5,7,3,6,2,4,5,5,6,4,1,4,1,1,3,5,5,2,4,4,2,2,5,4,4,2,5,2,1,1,1,2,1,1,NA,5,5,6,NA,3,5,2,"1,4,5,6,7,11",6,5,5,6,5,6,4,4,5,6,5,5,6,2,2,1,1,20,25,NA,NA,1,63,3,2,2,5
"410","2020-03-23T13:12:13Z",1,2,"DE",1,4,4,5,3,2,3,4,3,4,2,4,3,3,8,5,5,2,1,2,2,6,1,1,5,4,6,5,2,1,6,6,3,4,2,5,5,5,6,4,2,4,5,3,3,5,3,2,3,3,6,4,5,6,4,3,5,2,1,1,1,1,1,1,NA,4,5,7,7,5,7,1,"1,2,4,5",6,6,7,7,6,5,6,6,5,1,2,3,3,6,2,2,2,30,1.2,NA,NA,1,25,4,2,2,4
"411","2020-03-23T13:12:14Z",2,1,"DE",5,5,3,3,3,2,3,4,3,3,4,4,3,4,8,4,4,5,1,2,1,6,1,1,6,5,6,5,4,1,5,7,4,5,7,4,4,4,7,6,4,4,6,4,7,6,6,4,6,4,6,4,7,7,6,4,6,1,1,1,1,1,1,1,4,NA,6,7,7,7,7,1,"1,2,4,5,9,10",7,5,5,5,6,4,4,4,4,1,5,5,5,5,6,1,1,10,50,NA,NA,1,22,3,2,2,4
"412","2020-03-23T13:12:55Z",1,3,"DE",5,5,4,4,4,2,1,4,4,3,2,3,4,2,8,4,2,2,1,2,3,4,3,4,4,2,5,3,4,4,5,3,4,7,7,2,5,6,6,3,2,2,5,2,2,6,2,6,5,4,5,2,5,5,2,6,5,2,2,1,1,1,1,1,NA,NA,3,5,2,4,4,1,"1,4,5,7,8,10,11",5,3,5,5,3,4,4,5,4,4,5,5,5,5,5,2,1,60,30,NA,NA,1,35,2,2,2,4
"413","2020-03-23T13:13:05Z",1,4,"DE",7,5,5,5,5,5,5,5,5,5,5,5,5,5,8,7,7,7,7,2,6,6,6,6,6,6,7,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,4,4,4,4,4,4,2,"1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,40,50,NA,NA,2,45,3,2,2,5
"414","2020-03-23T13:13:34Z",2,5,"DE",3,4,2,2,2,2,1,4,4,1,1,1,3,2,8,1,1,1,1,2,2,4,2,3,4,3,3,4,2,5,2,3,5,7,6,4,2,6,1,1,1,4,3,1,2,4,1,1,3,3,1,1,1,4,1,5,2,2,2,1,1,2,2,2,NA,NA,3,4,NA,NA,NA,1,"1,2,4,6,9,10,11",7,4,5,4,3,5,5,5,3,5,5,4,5,5,4,1,1,40,25,NA,NA,1,59,2,2,2,2
"415","2020-03-23T13:14:07Z",1,4,"DE",5,5,4,4,4,4,3,4,4,4,4,4,4,4,8,1,5,1,1,2,2,5,3,2,2,5,6,5,4,2,5,7,5,5,6,5,5,5,4,1,1,3,2,2,2,5,2,3,6,3,2,2,2,3,2,2,6,2,2,1,2,2,1,1,NA,NA,6,NA,NA,5,7,1,"1,4,5,6",4,5,6,5,6,4,5,6,6,4,4,4,5,3,7,2,2,20,30,NA,NA,1,46,5,2,2,5
"416","2020-03-23T13:14:41Z",2,4,"DE",3,4,4,3,3,3,2,4,4,3,4,3,4,3,8,1,1,1,1,2,2,6,2,2,3,2,7,5,3,1,6,6,3,5,3,3,4,5,5,2,1,2,2,3,4,4,3,1,4,3,3,4,4,4,3,2,4,1,2,1,1,1,1,1,6,NA,6,6,6,5,6,1,"1,4,8,11",6,5,6,5,6,6,5,6,5,2,3,3,4,3,3,1,1,20,25,NA,NA,1,47,2,2,2,5
"417","2020-03-23T13:14:47Z",1,2,"DE",5,4,4,4,3,3,5,4,4,5,3,4,5,4,8,5,4,4,5,2,3,4,4,3,2,4,5,3,4,2,4,4,5,4,3,4,5,5,5,4,5,5,5,4,3,4,6,4,4,5,4,4,4,5,6,5,4,2,1,1,1,2,1,1,NA,5,5,3,NA,5,4,1,"3,7,8",5,5,3,4,4,4,3,5,5,5,5,3,5,3,4,1,1,10,1,NA,NA,1,27,5,2,2,2
"418","2020-03-23T13:15:10Z",2,5,"DE",6,4,3,5,3,2,3,4,4,3,2,4,5,4,8,1,1,1,1,2,4,5,2,1,4,5,5,5,2,2,2,6,5,4,1,5,4,4,5,3,1,3,2,3,2,2,3,2,4,3,3,1,1,1,1,2,4,2,2,1,1,1,1,1,NA,NA,3,6,6,4,5,1,"1,4,5,8,11",7,6,7,5,6,6,7,6,7,4,5,4,6,3,2,1,1,10,30,NA,NA,2,60,2,2,2,5
"419","2020-03-23T13:15:45Z",2,3,"DE",2,5,4,3,3,1,3,5,4,2,3,2,3,4,9,4,7,7,1,2,2,6,1,2,5,5,5,5,4,3,3,7,6,5,4,4,2,5,6,3,1,6,5,2,7,5,6,2,6,5,5,3,7,3,5,3,6,2,2,1,1,1,1,1,NA,NA,5,6,4,4,4,2,"1,4,5,6,9",7,2,5,5,2,1,6,6,3,2,4,1,3,4,6,1,1,30,25,NA,NA,3,41,3,2,2,4
"420","2020-03-23T13:16:22Z",2,6,"DE",5,3,4,5,3,2,4,5,5,4,4,5,5,2,8,4,4,1,2,2,1,6,2,1,5,6,7,5,2,1,7,7,5,1,3,7,7,7,7,6,1,1,7,2,1,7,3,3,5,4,7,4,6,4,4,1,5,2,2,1,1,2,2,2,NA,NA,7,7,NA,NA,NA,1,"1,4,5,6,7",7,7,7,7,7,5,6,7,5,1,1,1,5,3,6,1,1,30,25,NA,NA,1,72,2,2,2,3
"421","2020-03-23T13:16:23Z",2,5,"DE",1,5,3,3,1,1,1,4,3,1,1,1,2,1,8,1,1,1,1,2,6,2,4,6,1,1,1,4,1,1,1,7,3,7,2,6,2,6,4,3,1,7,1,4,7,4,7,1,2,7,5,7,7,6,5,7,3,2,1,1,2,2,1,2,NA,3,2,NA,NA,5,NA,1,"1,2,4,5,6,7,9",5,2,5,7,2,3,7,5,5,1,2,2,5,6,5,1,1,3,25,NA,NA,2,62,2,2,2,6
"422","2020-03-23T13:16:32Z",1,3,"DE",7,5,5,5,5,5,5,5,5,5,5,5,5,5,8,1,1,1,1,2,1,6,1,1,6,6,7,5,3,3,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,"1,7,10",4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,2,2,10,5,NA,NA,2,42,3,2,2,4
"423","2020-03-23T13:16:36Z",2,6,"DE",4,5,3,4,4,3,4,5,4,3,3,4,4,4,8,1,1,1,1,2,1,6,1,1,3,6,7,5,4,1,7,7,4,2,1,4,7,6,7,1,1,4,1,1,2,3,2,1,4,4,1,1,2,3,2,1,4,1,2,1,1,1,1,1,6,NA,5,6,7,7,6,1,"1,4,5,6,7,8,9,10",7,7,7,4,7,7,7,7,6,4,4,4,7,1,4,1,1,10,20,NA,NA,1,72,3,2,2,2
"424","2020-03-23T13:16:45Z",1,6,"DE",4,5,4,4,3,3,3,4,3,4,4,3,4,3,8,4,5,4,2,2,3,5,2,2,5,6,5,4,3,4,4,5,4,4,1,4,4,4,6,1,1,3,3,3,5,3,3,3,4,3,5,3,3,2,3,3,5,2,1,1,1,2,1,1,NA,3,5,6,NA,5,6,1,"1,4,5,6,8,9",6,6,7,6,5,4,6,6,6,2,5,3,5,5,5,1,1,10,25,NA,NA,2,66,3,2,2,4
"425","2020-03-23T13:17:10Z",1,5,"DE",2,5,3,3,3,1,3,4,3,2,2,3,3,3,8,6,1,2,1,2,2,5,3,2,5,2,6,5,3,5,5,7,2,4,6,4,4,5,7,4,1,4,6,2,1,2,4,1,7,4,2,2,2,2,2,1,7,2,1,1,1,1,1,2,NA,5,5,6,7,6,NA,1,"1,4,5,6,7,8",6,6,6,6,4,5,6,6,6,2,3,3,7,4,4,1,1,30,33,NA,NA,1,57,2,2,2,4
"426","2020-03-23T13:17:16Z",1,2,"DE",5,5,2,3,2,1,1,5,4,5,2,4,5,4,8,6,5,2,1,2,5,5,2,4,5,5,2,4,3,2,7,7,6,6,7,5,7,4,6,5,3,4,7,6,5,5,5,4,4,5,7,3,7,4,6,5,5,1,1,1,1,1,1,1,4,3,5,6,6,7,7,1,"1,2,3,4,9,10",5,6,5,5,6,5,7,7,5,4,3,3,4,5,6,2,2,10,30,NA,NA,1,29,5,2,1,1
"427","2020-03-23T13:17:57Z",1,4,"DE",1,5,1,4,1,3,1,5,3,1,2,1,5,4,8,1,1,1,1,2,1,6,1,1,6,6,7,5,1,1,1,7,1,7,1,7,1,7,7,4,1,1,1,1,4,6,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,NA,3,2,NA,NA,4,7,1,"4",5,5,7,7,7,1,7,7,NA,1,1,1,6,1,1,1,1,10,5,NA,NA,2,52,2,2,4,7
"428","2020-03-23T13:18:20Z",2,2,"DE",2,5,5,4,4,3,3,5,5,4,2,3,5,3,8,2,6,1,1,2,1,5,1,3,5,6,6,4,5,1,6,5,3,3,1,6,6,5,7,4,2,1,1,1,2,6,5,1,7,5,1,1,3,6,4,1,7,2,1,1,1,1,1,1,NA,2,5,6,4,4,7,1,"1,2,4,5,6,9,10",7,6,7,4,7,6,7,7,7,3,2,2,6,3,2,1,1,10,25,NA,NA,1,27,5,2,2,3
"429","2020-03-23T13:18:50Z",2,6,"DE",4,5,4,4,3,2,2,5,4,2,2,2,4,4,8,2,2,2,1,2,3,2,2,3,2,3,6,5,3,3,6,6,4,6,3,6,6,6,5,3,3,5,3,3,3,5,3,3,4,5,3,3,3,3,3,3,4,1,1,1,1,1,1,2,5,5,5,5,5,5,NA,1,"1,2,4,5,6,7,8",7,6,7,7,7,6,5,5,6,3,3,3,6,2,2,1,1,25,NA,20,NA,1,69,2,2,2,5
"430","2020-03-23T13:18:50Z",2,5,"DE",5,5,4,4,3,2,2,5,5,3,3,4,5,3,8,1,4,2,1,2,1,6,1,1,6,6,7,5,3,1,7,7,7,6,5,7,7,7,7,5,4,6,3,1,7,2,5,2,6,3,4,1,7,3,2,2,6,1,1,1,1,1,1,1,7,2,7,7,7,7,7,1,"1,2,4,5,6,7,8,9",7,7,7,7,7,5,7,6,7,1,1,1,7,1,2,1,1,30,25,NA,NA,1,64,3,2,2,3
"431","2020-03-23T13:19:18Z",2,3,"DE",6,4,3,3,3,3,3,4,4,3,3,3,3,3,8,1,1,1,1,2,3,4,3,3,3,3,5,4,3,2,5,5,4,4,4,4,5,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,2,NA,NA,5,5,5,5,NA,1,"1,4",5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,1,1,20,10,NA,NA,1,44,3,2,1,4
"432","2020-03-23T13:19:27Z",1,4,"DE",5,5,4,4,2,2,2,4,4,3,3,3,4,3,8,1,5,3,1,2,5,4,5,5,1,4,6,4,2,2,6,6,5,5,3,5,5,6,5,3,1,2,2,1,7,1,1,1,3,4,7,3,7,5,2,2,4,2,1,1,1,1,1,1,NA,4,5,6,4,4,6,1,"1,4,5,6,8",3,3,4,6,4,2,7,2,5,5,7,7,7,1,4,1,1,25,NA,23,20,1,47,4,2,2,6
"433","2020-03-23T13:19:34Z",1,5,"DE",4,5,3,3,3,2,3,5,3,3,3,4,4,4,8,5,3,1,1,2,3,5,4,2,4,5,5,5,3,2,3,7,5,3,5,3,3,5,6,2,1,4,5,3,5,4,4,3,4,4,5,3,5,4,4,3,5,2,1,1,1,2,1,1,NA,6,7,6,NA,7,7,1,"1,2,4,5,6,7,8,9",7,5,7,7,7,4,6,6,5,1,3,4,4,5,6,2,2,10,25,NA,NA,1,62,3,2,2,4
"434","2020-03-23T13:19:48Z",2,5,"DE",5,5,4,4,3,1,2,4,4,4,3,4,4,4,8,1,1,2,6,2,1,6,1,1,6,6,7,5,5,1,5,7,4,5,2,4,2,5,7,5,1,5,6,2,5,5,3,5,7,4,5,2,2,5,2,3,5,2,2,1,1,1,1,2,NA,NA,5,7,6,7,NA,1,"1,4,5,6,7,11",6,6,7,5,6,5,6,6,6,1,4,3,5,3,5,1,1,25,NA,20,NA,1,60,4,2,2,5
"435","2020-03-23T13:20:16Z",2,6,"DE",4,5,3,3,3,2,3,4,3,3,2,4,4,4,8,4,3,3,1,2,2,4,2,3,4,4,3,4,3,2,6,6,4,5,5,7,5,5,6,5,3,5,5,5,5,4,5,5,4,4,5,4,4,4,4,4,4,1,2,1,1,2,1,1,5,NA,4,5,NA,5,4,1,"1,2,4,5,6,8,9,11",5,5,5,5,3,5,6,5,5,3,3,3,5,5,5,1,1,50,35,NA,NA,1,70,2,2,2,5
"436","2020-03-23T13:20:36Z",1,3,"DE",5,5,4,5,3,3,3,4,3,2,4,3,3,3,8,1,1,1,1,2,1,6,2,1,6,5,6,4,3,2,6,5,2,6,1,2,5,2,6,1,1,1,1,1,1,2,1,1,4,1,7,1,1,2,1,1,4,2,1,1,1,1,1,1,NA,2,5,6,6,4,6,1,"1,4,5,6,8",6,6,6,6,6,6,5,6,6,3,2,8,5,3,3,2,1,25,NA,23,8,1,39,2,1,2,4
"437","2020-03-23T13:21:49Z",1,3,"DE",1,4,1,1,1,1,1,1,1,1,1,1,1,1,8,7,1,1,7,2,1,6,1,1,6,6,1,5,3,1,1,7,7,7,7,7,1,7,7,7,4,7,7,1,1,7,7,1,4,7,7,1,7,7,7,7,5,2,2,1,1,2,1,1,NA,NA,1,1,NA,4,1,1,"1,4,5,6,8,9",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,5,NA,NA,3,40,5,2,2,6
"438","2020-03-23T13:21:50Z",2,2,"DE",5,5,4,4,3,3,3,4,5,4,3,4,5,4,9,1,1,3,1,2,1,6,3,2,6,5,6,4,3,2,7,5,5,4,4,4,7,3,5,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,1,1,1,2,1,NA,NA,3,6,4,NA,7,1,"1,4,6,7,9,10",7,7,6,7,7,4,6,6,6,2,5,5,6,3,3,2,2,40,34,NA,NA,1,33,4,2,1,3
"439","2020-03-23T13:22:01Z",1,3,"DE",4,4,5,3,3,3,3,4,4,4,3,5,5,4,8,1,3,1,1,2,2,6,3,2,3,5,7,5,4,1,7,6,5,1,1,5,7,5,6,1,1,5,1,5,7,7,6,1,7,6,5,4,7,6,6,1,7,2,1,1,1,1,1,1,NA,4,6,5,7,2,7,1,"1,4,6,8,9",7,6,7,4,7,5,7,6,6,1,4,4,7,1,4,1,1,25,NA,20,NA,1,36,5,2,2,3
"440","2020-03-23T13:23:40Z",2,5,"DE",6,5,4,4,3,3,3,5,3,4,3,4,3,4,8,5,3,2,1,2,1,6,1,1,5,6,4,4,3,1,3,6,1,2,4,5,5,3,5,3,1,2,6,1,2,2,4,3,4,1,3,1,2,3,1,1,4,1,1,1,1,2,1,1,6,3,4,6,NA,6,4,2,"1,6",7,6,6,4,4,6,5,6,5,3,3,3,5,2,2,1,1,1,15,NA,NA,1,62,3,2,2,3
"441","2020-03-23T13:23:59Z",2,3,"DE",5,5,3,4,3,3,3,4,4,2,4,2,4,3,8,4,2,5,1,2,1,6,1,1,6,5,6,5,3,2,7,7,6,4,6,5,5,6,7,7,5,4,5,2,5,6,5,2,4,5,7,4,6,6,6,2,4,2,1,1,1,1,1,1,NA,3,6,5,7,5,6,1,"1,4,5,8,11",6,4,5,5,6,3,6,4,5,2,3,3,6,3,5,2,2,20,30,NA,NA,1,38,2,2,2,3
"442","2020-03-23T13:24:43Z",2,3,"DE",2,4,4,3,4,4,2,5,3,3,2,4,5,3,9,6,5,6,1,2,1,5,1,1,6,5,5,5,3,3,5,7,4,6,7,1,4,5,7,5,3,6,7,6,6,7,6,5,6,6,7,5,7,6,7,4,7,2,1,1,1,1,1,1,NA,4,4,4,4,3,4,1,"1,4,7,9",5,4,6,5,4,3,4,4,3,6,4,5,4,3,3,1,1,15,35,NA,NA,1,44,5,2,1,4
"443","2020-03-23T13:25:32Z",2,4,"DE",4,4,3,3,4,4,4,5,5,4,3,5,5,4,8,1,2,1,4,2,3,4,3,3,3,2,4,4,4,1,6,5,2,1,5,1,5,2,3,2,1,2,2,2,3,3,2,1,7,2,2,2,5,3,2,1,7,2,1,1,1,1,1,1,NA,2,5,6,4,4,7,1,"1,4,6",7,6,7,7,6,4,3,4,3,3,3,4,7,3,2,1,1,25,NA,35,50,1,49,3,2,2,3
"444","2020-03-23T13:25:51Z",1,5,"DE",5,4,4,4,4,3,3,4,4,4,4,4,4,4,8,1,1,1,1,2,2,5,3,3,3,2,5,5,3,3,7,5,6,4,4,4,7,4,5,3,1,2,2,2,2,5,3,4,4,2,2,1,1,2,2,3,4,2,1,1,1,1,1,1,NA,5,5,6,7,7,6,1,"1,4,5,10,11",5,5,6,3,6,5,5,5,6,2,8,8,7,3,3,1,1,10,30,NA,NA,1,58,5,2,2,4
"445","2020-03-23T13:26:04Z",2,6,"DE",6,5,4,4,4,4,4,5,5,4,4,5,4,5,2,2,1,2,1,2,1,6,2,1,4,6,6,5,3,1,5,5,4,1,1,4,4,4,2,4,7,4,4,5,5,5,5,3,4,4,5,4,4,5,5,3,4,2,2,1,1,2,1,1,NA,NA,5,7,NA,6,6,1,"1,4,5,6,8,9",7,7,7,7,6,3,7,7,7,2,4,3,7,2,6,1,1,40,30,NA,NA,1,65,3,2,2,2
"446","2020-03-23T13:26:09Z",2,5,"DE",4,4,3,4,4,1,2,4,4,4,4,4,4,4,8,5,4,5,5,2,2,3,3,2,3,4,4,4,3,4,5,6,5,4,5,5,5,6,5,5,5,4,5,4,5,5,5,4,5,5,6,5,5,6,5,5,5,2,1,1,1,1,1,1,NA,5,4,5,4,6,5,1,"1,4,7,9",4,3,5,4,3,5,4,5,3,3,5,5,4,5,4,1,1,15,10,NA,NA,2,55,3,2,1,5
"447","2020-03-23T13:26:15Z",2,6,"DE",4,5,3,3,3,3,2,4,3,2,1,3,3,3,8,1,1,1,1,2,3,5,2,3,4,4,6,4,3,3,1,4,1,2,1,2,1,2,2,2,1,3,4,4,4,4,2,4,4,4,4,4,4,4,3,2,4,2,2,1,1,2,1,1,NA,NA,3,4,NA,4,4,2,"1",4,3,4,2,1,3,2,3,4,4,5,6,3,5,6,2,1,10,50,NA,NA,1,67,3,2,2,4
"448","2020-03-23T13:27:35Z",2,2,"DE",3,5,4,4,3,3,3,5,5,4,4,5,5,4,8,2,3,2,1,2,1,6,1,1,5,6,5,5,3,2,5,6,4,2,2,3,5,5,5,4,2,4,4,3,6,4,4,3,4,3,4,2,4,4,4,4,4,2,2,1,1,2,1,1,NA,NA,7,7,NA,6,7,1,"1,2,4,5,6,8,9",7,7,7,4,7,5,7,7,7,2,2,2,7,3,5,1,1,30,30,NA,NA,1,33,2,2,2,4
"449","2020-03-23T13:27:54Z",2,5,"DE",3,4,3,3,3,2,2,4,4,1,2,1,3,4,8,2,2,1,1,2,2,6,2,1,4,3,5,5,4,1,4,7,5,7,5,6,4,7,6,4,2,3,5,3,6,3,3,4,4,4,5,3,5,5,3,4,5,2,1,1,1,1,1,1,NA,2,4,5,5,6,6,2,"1,2,4,5,6",7,5,6,5,5,6,7,7,6,1,4,4,4,5,7,1,1,25,NA,24,25,1,55,2,2,2,6
"450","2020-03-23T13:29:32Z",1,5,"DE",4,5,3,3,3,2,2,4,4,3,2,3,4,2,8,2,4,3,1,2,1,5,2,2,4,3,5,5,3,4,6,6,4,5,4,5,6,5,5,3,2,4,5,4,3,1,3,5,4,2,5,2,4,4,2,4,4,2,1,1,1,2,1,1,NA,6,6,6,NA,7,6,2,"1,4,5,6,9",6,6,6,5,6,6,5,6,5,4,8,8,6,5,5,1,1,40,10,NA,NA,3,59,2,2,2,2
"451","2020-03-23T13:29:49Z",1,3,"DE",4,5,4,4,3,2,2,4,4,3,3,3,4,4,8,1,2,3,1,2,2,6,1,2,6,6,5,4,3,2,5,6,4,6,1,6,4,5,5,4,3,2,5,2,2,4,2,3,4,2,4,2,2,4,2,4,5,2,1,1,1,2,1,2,NA,4,5,6,NA,5,NA,1,"1,4,7,8",5,5,6,5,5,5,5,5,6,1,1,1,2,3,3,2,2,25,NA,35,NA,1,41,3,2,2,4
"452","2020-03-23T13:29:49Z",2,4,"DE",2,4,3,1,1,1,1,4,3,1,1,1,3,1,8,1,1,1,1,2,3,6,4,3,6,2,4,5,5,2,7,7,7,7,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,1,1,2,1,1,NA,NA,4,1,NA,4,4,1,"4,5,6,8",4,1,4,4,4,4,7,2,4,1,1,1,4,4,4,1,1,0,0,NA,NA,1,10,1,2,4,4
"453","2020-03-23T13:29:55Z",1,5,"DE",5,5,4,3,3,2,2,4,4,3,3,3,4,3,8,1,1,1,1,2,1,5,2,2,5,4,4,5,3,3,5,6,5,6,6,6,4,6,6,4,3,3,5,3,4,5,6,6,5,6,6,4,4,5,6,5,5,2,1,1,1,2,1,1,NA,6,6,6,NA,6,6,1,"1,4,5,7",6,6,6,5,6,5,5,6,6,3,2,2,4,4,2,1,1,2,30,NA,NA,1,56,2,2,2,4
"454","2020-03-23T13:30:17Z",1,3,"DE",5,3,3,4,3,2,2,4,4,2,3,3,4,3,1,6,2,3,1,2,3,5,1,3,6,5,5,5,3,3,6,5,3,5,4,5,5,3,6,4,2,2,6,2,6,4,2,2,3,1,6,2,4,4,1,1,3,2,1,1,1,1,1,1,NA,4,5,5,6,5,6,1,"4,8,11",6,5,5,6,6,4,5,6,5,2,4,4,5,3,5,1,1,35,30,NA,NA,1,38,2,1,2,5
"455","2020-03-23T13:30:19Z",1,6,"DE",3,4,4,3,3,2,1,3,3,1,2,2,2,2,8,2,4,1,1,2,2,6,2,2,4,5,4,5,3,3,5,5,4,7,1,7,4,7,4,1,1,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,1,2,1,1,2,1,2,6,NA,4,7,NA,7,NA,2,"1,4,6,7,11",4,4,4,4,4,4,4,4,5,1,4,4,4,4,7,1,1,10,20,NA,NA,1,NA,2,2,2,4
"456","2020-03-23T13:30:38Z",2,6,"DE",6,5,5,4,3,2,1,5,4,2,3,2,4,4,8,1,1,1,1,2,2,6,1,1,6,6,7,5,3,1,5,7,2,5,1,4,3,6,7,3,1,1,1,1,1,4,1,1,4,4,4,2,4,4,4,2,4,2,2,1,1,2,2,2,NA,NA,7,5,NA,NA,NA,1,"1,4,5,6,7,8",6,6,7,7,2,4,7,5,6,2,2,3,7,2,5,1,1,10,25,NA,NA,1,70,4,2,2,2
"457","2020-03-23T13:30:43Z",2,5,"DE",6,5,4,5,4,3,4,5,4,3,4,4,5,4,8,1,1,1,1,2,1,6,1,1,6,6,7,5,3,1,6,7,2,2,4,3,6,4,6,3,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,6,5,6,7,7,7,7,1,"1,2,3,4,5,6,7,8,9,10",7,7,7,7,6,7,7,7,7,4,4,4,7,2,2,1,1,10,30,NA,NA,1,61,5,2,1,3
"458","2020-03-23T13:31:42Z",2,3,"DE",5,5,4,4,4,4,4,4,5,4,4,4,4,4,8,1,1,1,1,2,2,5,3,2,3,4,5,4,4,3,7,4,4,1,1,1,6,1,3,3,3,1,1,1,1,1,1,1,3,1,2,1,2,2,1,1,4,2,1,1,1,1,1,1,NA,4,7,7,7,5,7,1,"1,4,5,6,7,9,10",6,6,6,5,6,6,7,6,6,2,5,5,5,2,2,1,1,25,NA,14,20,1,36,5,2,2,2
"459","2020-03-23T13:32:14Z",1,3,"DE",3,5,3,3,3,3,3,5,4,3,3,2,4,3,3,1,1,2,1,2,3,4,2,4,4,4,5,4,3,2,3,5,3,5,4,5,3,6,6,4,1,4,3,4,5,4,2,4,4,6,5,4,5,5,2,3,4,2,1,1,1,1,1,2,NA,2,5,6,5,4,NA,1,"1,4,6,10",6,5,5,5,2,4,5,5,6,3,4,4,5,3,3,1,1,25,NA,20,NA,1,36,5,2,2,4
